timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,score,type
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,27925.48,677.0,-2852.7700000000004,-9.268785587224746,-217580.13,217580.13,1381744.41,2080893.46,-559066.26,-1.493931,449.55,196,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,27925.48,677.0,-2852.7700000000004,-9.268785587224746,-91427.96,95999.36,956055.11,460618.97,32247.23999999999,0.05914200000000003,242.09,126,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,27966.73,678.0,-2811.5200000000004,-9.13476237277948,-630505.35,639370.09,4040855.11,6025090.14,-1296307.5499999998,-3.457711,1289.81,577,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,27966.73,678.0,-2811.5200000000004,-9.13476237277948,-97933.79,97933.79,1028272.52,462885.83,-191257.67,-0.352246,242.31,128,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28007.98,679.0,-2770.2700000000004,-9.000739158334214,-1176635.99,1220870.43,7610053.26,11333445.409999998,-1463153.0999999999,-3.894883,2404.21,1104,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28007.98,679.0,-2770.2700000000004,-9.000739158334214,-102239.87,108389.63,1077723.31,504545.63999999996,91337.52000000002,0.16901399999999994,263.09,141,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28049.23,680.0,-2729.0200000000004,-8.866715943888948,-496538.5,545088.94,3240728.56,4983549.01,361150.78,0.9592519999999998,1047.65,494,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28049.23,680.0,-2729.0200000000004,-8.866715943888948,-250379.6,278199.56,2649315.67,1275091.79,822884.3700000001,1.5307240000000002,662.4,360,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28090.47,681.0,-2687.779999999999,-8.732725219919907,-8720417.75,8722619.309999999,57431766.14,78522165.32,-19802707.58,-52.472425,16358.91,7924,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28090.47,681.0,-2687.779999999999,-8.732725219919907,-3886.58,3886.58,41274.62,17535.69,-7111.55,-0.013307,9.08,5,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28131.72,682.0,-2646.529999999999,-8.59870200547464,-8906801.23,8908997.190000001,59188935.550000004,78947827.85,-19617132.51,-51.848173,16300.83,8114,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28131.72,682.0,-2646.529999999999,-8.59870200547464,39119.2,54766.880000000005,-416884.16,243185.87,4378896.14,8.246860999999999,125.45,70,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28172.97,683.0,-2605.279999999999,-8.464678791029376,-1868107.65,1876867.83,12525665.91,16368164.58,-3724509.72,-9.817391,3349.6600000000003,1714,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28172.97,683.0,-2605.279999999999,-8.464678791029376,-275021.93,275021.93,2940547.56,1201557.15,-481915.31,-0.914148,617.82,349,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28214.22,684.0,-2564.029999999999,-8.33065557658411,-161607.28999999998,168158.93,1093235.22,1442868.6500000001,-125619.40000000002,-0.330187,292.67,154,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28214.22,684.0,-2564.029999999999,-8.33065557658411,-127882.63,127882.63,1371605.74,549583.6,-219305.5,-0.419314,281.72,161,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28255.47,685.0,-2522.779999999999,-8.196632362138844,-1259700.1400000001,1325025.98,8596948.83,11182889.41,-430844.54000000004,-1.129168,2248.54,1217,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28255.47,685.0,-2522.779999999999,-8.196632362138844,-207526.84,223552.08,2232369.16,944780.34,370947.13,0.7154690000000001,482.91,279,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28296.72,686.0,-2481.529999999999,-8.062609147693578,-344110.89999999997,346281.94,2369014.27,2873828.43,-601492.2,-1.571713,572.8399999999999,319,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28296.72,686.0,-2481.529999999999,-8.062609147693578,-46111.32,46111.32,497377.26,191589.08,-75752.79,-0.147515,97.67,57,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28337.97,687.0,-2440.279999999999,-7.928585933248312,-954548.41,954548.41,6628626.44,7787626.23,-1805989.43,-4.704881,1538.97,882,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28337.97,687.0,-2440.279999999999,-7.928585933248312,817.5,38422.32,-8840.119999999995,156904.37,1728996.25,3.402388,79.78999999999999,47,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28379.22,688.0,-2399.029999999999,-7.794562718803047,-643082.48,645240.48,4504111.989999999,5173395.26,-1108136.6400000001,-2.878179,1013.6700000000001,598,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28379.22,688.0,-2399.029999999999,-7.794562718803047,-99229.62,115767.88,1075502.0,464516.26999999996,563906.64,1.1224619999999998,235.68,140,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28420.47,689.0,-2357.779999999999,-7.660539504357781,-164596.90000000002,239902.68,1162619.82,1889742.4500000002,2185579.52,5.659798,367.17,223,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28420.47,689.0,-2357.779999999999,-7.660539504357781,-10884.95,10884.95,118220.05,42901.23,-16777.57,-0.033816,21.72,13,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28461.71,690.0,-2316.540000000001,-7.526548780388752,-992248.9,1020139.14,7067448.34,7892280.640000001,-784385.1100000001,-2.025407,1520.73,951,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28461.71,690.0,-2316.540000000001,-7.526548780388752,-286031.62,314889.42000000004,3112180.88,1218696.94,793216.52,1.6206150000000001,616.04,371,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28502.96,691.0,-2275.290000000001,-7.392525565943487,-118744.04999999999,142278.91,852761.5599999999,1080728.56,583826.77,1.5034079999999999,206.54000000000002,133,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28502.96,691.0,-2275.290000000001,-7.392525565943487,-71494.16,74939.66,779100.21,284710.48,38466.25,0.079758,143.70000000000002,87,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28544.21,692.0,-2234.040000000001,-7.258502351498219,-144051.91,154722.43000000002,1042920.72,1153492.54,123589.57,0.31744700000000003,218.67999999999998,145,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28544.21,692.0,-2234.040000000001,-7.258502351498219,-431505.2,433255.72000000003,4708256.2700000005,1615267.9,-552614.35,-1.164302,814.3299999999999,495,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28585.46,693.0,-2192.790000000001,-7.124479137052954,-835729.1,837858.34,6098902.45,6128648.850000001,-1233361.64,-3.160752,1152.7,787,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28585.46,693.0,-2192.790000000001,-7.124479137052954,-104193.78,104193.78,1137993.45,381065.58,-147769.44,-0.31677,191.94,117,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28626.71,694.0,-2151.540000000001,-6.990455922607689,-318766.6,320891.72,2344468.75,2302114.4299999997,-410299.14999999997,-1.049437,429.64000000000004,302,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28626.71,694.0,-2151.540000000001,-6.990455922607689,-443695.16,443695.16,4849221.04,1591269.69,-616546.44,-1.346622,801.03,489,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28667.96,695.0,-2110.290000000001,-6.856432708162423,-482722.92000000004,588815.88,3577505.17,4141502.5,2869571.3899999997,7.328375,767.1,555,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28667.96,695.0,-2110.290000000001,-6.856432708162423,-287934.02,299044.02,3147947.1,1051315.11,40465.53999999998,0.09018199999999998,529.09,323,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28709.21,696.0,-2069.040000000001,-6.722409493717158,-268138.4,268138.4,2002029.52,1848319.12,-379568.45,-0.968351,339.83,253,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28709.21,696.0,-2069.040000000001,-6.722409493717158,-333991.63,333991.63,3651463.19,1150544.04,-445818.94,-1.015368,579.08,353,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28750.46,697.0,-2027.7900000000009,-6.588386279271891,-578417.77,637742.6699999999,4350039.82,4306513.79,1215600.6,3.099874,786.1099999999999,602,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28750.46,697.0,-2027.7900000000009,-6.588386279271891,-309917.47000000003,311854.45,3387002.25,1052237.9300000002,-333510.56999999995,-0.777517,529.85,322,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28791.7,698.0,-1986.5499999999993,-6.45439555530285,-323194.16,327432.77999999997,2447700.42,2165114.1300000004,-284825.85,-0.7265199999999999,392.48,309,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28791.7,698.0,-1986.5499999999993,-6.45439555530285,-12909.740000000005,261174.02000000002,140979.89000000013,862787.13,8991799.98,21.494381999999998,434.81,263,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28832.95,699.0,-1945.2999999999993,-6.320372340857585,-749984.0599999999,752105.66,5718528.04,4867703.6899999995,-890151.44,-2.273006,876.48,709,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28832.95,699.0,-1945.2999999999993,-6.320372340857585,-143830.51,143830.51,1568856.26,464992.67,-181082.63,-0.444644,234.64,141,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28874.2,700.0,-1904.0499999999993,-6.186349126412318,-4124224.76,4534521.34,31651692.13,28712019.330000002,8772469.34,22.445876,5136.660000000001,4266,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28874.2,700.0,-1904.0499999999993,-6.186349126412318,-701265.48,762153.8,7636937.2700000005,2410242.7600000002,1222298.1,3.088782,1218.2900000000002,726,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28915.45,701.0,-1862.7999999999993,-6.052325911967053,-954290.0700000001,975614.99,7369400.02,6040732.82,-425624.06999999995,-1.092415,1074.07,915,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28915.45,701.0,-1862.7999999999993,-6.052325911967053,-280371.19,280371.19,3047023.8,866897.32,-339989.06,-0.885937,439.13,259,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28956.7,702.0,-1821.5499999999993,-5.918302697521787,-537578.28,541861.78,4175939.84,3279150.34,-480543.83999999997,-1.2387259999999998,579.65,506,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28956.7,702.0,-1821.5499999999993,-5.918302697521787,-148765.93,155477.16999999998,1612653.24,469786.83,38719.22,0.10425199999999996,238.61,139,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28997.95,703.0,-1780.2999999999993,-5.784279483076521,-801301.71,822842.0700000001,6259232.14,4864340.85,-179323.59000000008,-0.4649059999999998,855.1500000000001,764,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,28997.95,703.0,-1780.2999999999993,-5.784279483076521,-226186.71,226186.71,2501116.98,667743.25,-254272.34,-0.656127,332.51,211,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29039.2,704.0,-1739.0499999999993,-5.650256268631255,-361271.34,365610.94,2836675.31,2110201.8800000004,-248752.27,-0.6496220000000001,369.08,337,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29039.2,704.0,-1739.0499999999993,-5.650256268631255,-380976.67000000004,397804.75,4200531.18,1146425.57,82616.82,0.33164899999999986,573.1899999999999,357,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29080.45,705.0,-1697.7999999999993,-5.51623305418599,-2524517.15,2590202.77,19917282.63,14587717.98,-490682.4700000002,-1.293075,2539.3999999999996,2366,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29080.45,705.0,-1697.7999999999993,-5.51623305418599,352627.69000000006,1425301.5899999999,-3712246.5999999996,4006522.4400000004,51453781.269999996,154.92718599999998,2048.65,1157,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29121.7,706.0,-1656.5499999999993,-5.382209839740724,-1416808.76,1423450.0599999998,11226587.92,7817790.57,-1228120.19,-3.2722480000000003,1355.1000000000001,1286,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29121.7,706.0,-1656.5499999999993,-5.382209839740724,-221322.3,260431.38,2409099.98,713924.34,838056.2999999999,2.6765030000000003,362.36,211,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29162.94,707.0,-1615.3100000000013,-5.248219115771693,-1232619.52,1246078.52,9804891.82,6669632.64,-783046.8499999999,-2.114088,1151.71,1111,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29162.94,707.0,-1615.3100000000013,-5.248219115771693,-470496.14,470496.14,5089831.74,1256846.37,-497977.01,-1.536751,640.07,367,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29204.19,708.0,-1574.0600000000013,-5.114195901326428,-1073154.0599999998,1310113.76,8564998.45,6829560.819999999,6506793.58,17.843592,1175.47,1150,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29204.19,708.0,-1574.0600000000013,-5.114195901326428,-417919.15,423630.35,4471718.88,1101929.9400000002,-296099.85,-0.9520460000000001,567.56,310,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29245.44,709.0,-1532.8100000000013,-4.980172686881162,-656697.82,684543.66,5255773.96,3473039.17,260969.77000000002,0.7288590000000001,596.16,590,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29245.44,709.0,-1532.8100000000013,-4.980172686881162,-2130505.88,2130505.88,22438015.57,5392228.48,-2240117.06,-7.961433,2821.55,1443,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29286.69,710.0,-1491.5600000000013,-4.846149472435896,-6697079.4,6896178.5600000005,53714963.18,34026945.61,73655.28000000026,0.21011999999999986,5828.63,5819,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29286.69,710.0,-1491.5600000000013,-4.846149472435896,-3982083.08,6958933.52,41256200.7,17125245.490000002,62985068.45999999,239.39531300000002,9096.87,4378,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29327.94,711.0,-1450.3100000000013,-4.712126257990631,-633921.86,706786.4400000001,5092060.83,3389004.2199999997,1622986.21,4.7444310000000005,579.7,582,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-04,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29327.94,711.0,-1450.3100000000013,-4.712126257990631,-671365.7,681379.02,6949199.53,1629394.13,-474335.14,-1.873505,867.84,413,,
2026-06-03T07:51:57 ET,2026-06-03T07:50:00 ET,2026-06-03,Wed,0752ET,2026-06-03,30778.25,746.16,30712.0,NEAR_FLIP,EXPANSION,,,,,,,29369.19,712.0,-1409.0600000000013,-4.578103043545365,-2853497.23,2988367.1300000004,22938600.35,13913344.46,1504983.2400000002,4.524045999999999,2378.33,2393,,
