timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,score,type
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27683.92,669.0,-2535.8300000000017,-8.391300391300396,-543938.26,852764.8400000001,8229827.069999998,1842976.27,13050618.34,26.001264,2687.72,1099,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27725.3,670.0,-2494.4500000000007,-8.254370072551893,-1692730.01,1819232.97,9547957.54,15378710.1,-1970387.1599999997,-7.619118999999998,3741.2799999999997,1208,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27725.3,670.0,-2494.4500000000007,-8.254370072551893,-529459.4900000001,611865.63,5162535.65,2599144.1,1699735.53,4.4955490000000005,1465.6100000000001,594,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27725.3,670.0,-2494.4500000000007,-8.254370072551893,-5484130.24,6975023.619999999,82778040.6,14818365.14,56385025.84,115.30185800000001,21664.48,8758,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27766.68,671.0,-2453.0699999999997,-8.117439753803389,-375608.52,771675.02,5654443.03,1611132.8399999999,16364942.44,34.384999,2362.02,943,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27808.06,672.0,-2411.6899999999987,-7.980509435054885,-2375452.75,2754245.71,35655257.35,5649576.8,11820140.47,25.547228999999998,8308.06,3272,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27849.44,673.0,-2370.3100000000013,-7.843579116306393,-2526048.69,2959481.89,37793073.56,5962315.28,13361383.93,29.739618,8797.52,3414,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27890.82,674.0,-2328.9300000000003,-7.7066487975578895,-567539.3899999999,1118097.27,8461061.74,2211719.12,20664713.27,47.422391,3275.47,1251,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27932.21,675.0,-2287.540000000001,-7.569685387867208,-10767296.21,10960152.59,63452977.330000006,84891963.74000001,-21410451.42,-85.500752,19770.23,7047,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27932.21,675.0,-2287.540000000001,-7.569685387867208,-932594.4299999999,974484.01,9196936.97,3786507.66,-361003.68999999994,-1.0217999999999998,2111.77,884,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27932.21,675.0,-2287.540000000001,-7.569685387867208,-4111077.7,11879316.96,61052322.349999994,23064990.96,288249920.09000003,682.8282449999999,34295.7,12876,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27973.59,676.0,-2246.16,-7.432755069118705,-2351856.19,2370645.9899999998,13977621.88,18025666.509999998,-4995359.9799999995,-20.0835,4162.7,1514,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27973.59,676.0,-2246.16,-7.432755069118705,-358553.24,378721.86,3541323.08,1444193.2000000002,-8161.290000000037,-0.023479999999999945,804.27,338,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,27973.59,676.0,-2246.16,-7.432755069118705,-1621927.69,2293201.69,23985503.52,4368886.0600000005,22041448.91,53.963374,6524.51,2405,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28014.97,677.0,-2204.779999999999,-7.295824750370201,-862449.31,1105259.53,5168697.83,8247249.1,3170204.59,12.834096999999998,1888.79,701,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28014.97,677.0,-2204.779999999999,-7.295824750370201,-318085.2,354568.10000000003,3145539.55,1326461.43,558350.7000000001,1.6344739999999998,737.84,311,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28014.97,677.0,-2204.779999999999,-7.295824750370201,-1302434.8699999999,2593029.4299999997,19173042.43,4845653.99,43662219.54,110.616439,7270.69,2628,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28056.35,678.0,-2163.4000000000015,-7.158894431621709,-782876.49,817812.1499999999,4730519.42,5986303.18,-953839.7,-3.88914,1359.81,515,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28056.35,678.0,-2163.4000000000015,-7.158894431621709,-400658.88,407626.86,3965862.3200000003,1495517.27,-467911.82000000007,-1.395249,831.15,351,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28056.35,678.0,-2163.4000000000015,-7.158894431621709,272957.91000000015,3331722.19,-3998420.3099999987,6104841.37,123539098.41,324.280347,9206.76,3259,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28097.73,679.0,-2122.0200000000004,-7.0219641128732055,-513529.96,545525.6,3128146.4,3915749.4099999997,-404271.31000000006,-1.660602,882.37,341,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28097.73,679.0,-2122.0200000000004,-7.0219641128732055,-262925.75,312668.44999999995,2604181.7300000004,1124563.75,1017364.7,3.093774,624.6500000000001,264,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28097.73,679.0,-2122.0200000000004,-7.0219641128732055,-2551750.99,2999314.9699999997,37181060.85,5386745.630000001,10768143.08,29.323463000000004,8168.4,2828,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28139.11,680.0,-2080.6399999999994,-6.885033794124701,-1945891.6600000001,3116328.58,11947514.49,21926319.78,20236746.43,83.769101,4902.0599999999995,1933,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28139.11,680.0,-2080.6399999999994,-6.885033794124701,-7573961.470000001,7883546.99,75040026.69,27785901.38,-3405496.4000000004,-10.574330000000003,15430.4,6519,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28139.11,680.0,-2080.6399999999994,-6.885033794124701,-24678147.17,38841640.93,357529795.59999996,68349056.9,409932167.16999996,1159.6002740000001,104255.48999999999,35256,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28180.49,681.0,-2039.2599999999984,-6.7481034753761975,-1240072.1,1308332.96,7673069.96,9019555.57,-1014566.73,-4.233844,2001.03,805,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28180.49,681.0,-2039.2599999999984,-6.7481034753761975,-431510.64,443874.83999999997,4275050.7299999995,1532466.28,-338546.51,-1.074772,851.14,359,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28180.49,681.0,-2039.2599999999984,-6.7481034753761975,-2739910.67,3555810.4699999997,39452076.88,6128146.45,20604984.39,60.626276999999995,9406.689999999999,3103,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28221.87,682.0,-1997.880000000001,-6.611173156627706,-2643960.0,2702969.6399999997,16483874.7,18250175.33,-3778837.2299999995,-15.904150000000001,4018.5899999999997,1649,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28221.87,682.0,-1997.880000000001,-6.611173156627706,-353175.0,363301.88,3497510.42,1228127.07,-272441.54,-0.885504,682.45,287,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28221.87,682.0,-1997.880000000001,-6.611173156627706,-8256689.699999999,9512260.32,118108839.75999999,16048988.350000001,24122135.220000003,73.92186800000002,24802.190000000002,7970,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28263.25,683.0,-1956.5,-6.474242837879202,-965935.27,1005631.23,6066611.35,6647080.07,-956816.37,-4.063456,1452.99,608,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28263.25,683.0,-1956.5,-6.474242837879202,-303700.53,324466.37,3005135.06,1073496.82,89881.28000000003,0.2995239999999999,597.07,250,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28263.25,683.0,-1956.5,-6.474242837879202,-3644568.32,4386427.18,51768532.11,7241998.88,15232460.48,48.682947,11272.980000000001,3524,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28304.64,684.0,-1915.1100000000006,-6.337279428188521,-1345965.24,1372684.16,8513913.370000001,8878272.079999998,-1836131.9200000002,-7.872895,1927.01,822,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28304.64,684.0,-1915.1100000000006,-6.337279428188521,-621032.3899999999,629028.51,6137651.88,2035911.7300000002,-720771.4600000001,-2.466367,1133.8400000000001,472,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28304.64,684.0,-1915.1100000000006,-6.337279428188521,-794237.64,1613173.3399999999,11197072.43,2605038.93,20623350.779999997,68.83356500000001,4086.44,1241,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28346.02,685.0,-1873.7299999999996,-6.200349109440017,-3308450.1999999997,3807838.9,21072302.4,24087573.2,4314420.72,18.689655000000002,5192.5199999999995,2257,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28346.02,685.0,-1873.7299999999996,-6.200349109440017,-1034807.15,1108819.85,10210019.05,3509140.33,346562.6599999999,1.2196240000000005,1957.76,809,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28346.02,685.0,-1873.7299999999996,-6.200349109440017,-9243560.029999997,37898596.129999995,129273218.37000003,59832251.84,714257904.86,2492.9707799999996,94632.29000000001,27880,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28387.4,686.0,-1832.3499999999985,-6.063418790691514,-972285.19,1115569.33,6233878.84,6898421.0200000005,1227318.6,5.375363999999999,1477.35,654,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28387.4,686.0,-1832.3499999999985,-6.063418790691514,-240028.05000000002,245675.77,2363232.9,759867.12,-207282.49,-0.7514630000000001,424.87,174,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28387.4,686.0,-1832.3499999999985,-6.063418790691514,-13200982.36,13605239.32,183046423.42,20988508.86,-9380089.129999999,-34.282928,33488.24,9558,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28428.78,687.0,-1790.9700000000012,-5.9264884719430215,-5644229.7700000005,5658038.29,36418463.61,34184564.61,-8731917.540000001,-38.698875,7275.0,3278,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28428.78,687.0,-1790.9700000000012,-5.9264884719430215,-268088.98,370079.33999999997,2632613.37,1118099.54,2033523.45,7.607501999999999,626.89,254,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28428.78,687.0,-1790.9700000000012,-5.9264884719430215,-568669.4899999999,2028403.77,7813755.499999998,3056097.57,32788383.05,125.65701299999999,4921.860000000001,1359,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28470.16,688.0,-1749.5900000000001,-5.789558153194517,-1620644.2899999998,1645120.03,10520117.38,9705879.549999999,-2026056.4700000002,-9.094761,2053.27,941,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28470.16,688.0,-1749.5900000000001,-5.789558153194517,-457889.86,469939.6,4482353.01,1386124.3900000001,-359332.93999999994,-1.3896850000000003,779.7,312,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28470.16,688.0,-1749.5900000000001,-5.789558153194517,-6345460.01,7596059.43,86348563.82000001,11171261.03,18272422.8,73.526391,18170.809999999998,4847,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28511.54,689.0,-1708.2099999999991,-5.6526278344460135,-1910915.39,2077544.3699999999,12475033.31,11962220.25,333875.70999999996,1.5196349999999992,2516.41,1172,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28511.54,689.0,-1708.2099999999991,-5.6526278344460135,-2776786.13,2786146.09,27082193.75,8018472.25,-3574814.18,-14.318835,4527.66,1786,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28511.54,689.0,-1708.2099999999991,-5.6526278344460135,-1296733.78,3573844.42,17465033.169999998,5127466.03,45384199.449999996,192.00500499999998,8428.59,2169,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-27,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28552.92,690.0,-1666.8300000000017,-5.515697515697521,-9843365.41,10401216.11,64602493.15,58412926.28,-3681338.08,-17.009586999999996,12223.679999999998,5780,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-28,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28552.92,690.0,-1666.8300000000017,-5.515697515697521,-1257815.26,1484448.64,12215164.760000002,4166021.47,3125537.1,12.99129,2362.75,917,,
2026-05-27T06:52:55 ET,2026-05-27T06:50:00 ET,2026-05-27,Wed,0652ET,2026-05-29,30219.75,730.28,30162.1,NEAR_FLIP,NEUTRAL,27.16,0.591,14.35,16.4,16.05,19.12,28552.92,690.0,-1666.8300000000017,-5.515697515697521,-15237137.399999999,33811735.22,202987550.72000003,47296386.519999996,343245203.40999997,1528.7881679999998,78622.0,19492,,
